comment_id,fashion_house,comment,processed_text,bert_sentiment,vader_sentiment,emoji_analysis,emotions,aspects,subjectivity,language_features
325,Jacquemus,Učini mi se da si ti @divaisback,make make user,"{'positive': 0.6411385536193848, 'negative': 0.35886141657829285}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.004101707600057125, 'disgust': 0.0019074083538725972, 'fear': 0.0031046217773109674, 'joy': 0.006925950292497873, 'neutral': 0.9332475066184998, 'sadness': 0.013745500706136227, 'surprise': 0.036967288702726364}",{},0.0,"{'emojis': 0, 'words': 3, 'has_hashtags': False, 'has_mentions': True}"
326,Jacquemus,Adriana Lima,adriana lima,"{'positive': 0.6729193925857544, 'negative': 0.32708054780960083}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.006222194526344538, 'disgust': 0.004356935154646635, 'fear': 0.00864522997289896, 'joy': 0.017285345122218132, 'neutral': 0.7198143601417542, 'sadness': 0.13483339548110962, 'surprise': 0.10884249210357666}",{},0.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
327,Jacquemus,Adriana ❤️❤️❤️,adriana ❤ ❤ ❤,"{'positive': 0.6800525784492493, 'negative': 0.31994733214378357}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 3, 'frequencies': {'❤': 3}}","{'anger': 0.010241668671369553, 'disgust': 0.005150217097252607, 'fear': 0.042428042739629745, 'joy': 0.08680576086044312, 'neutral': 0.6124089360237122, 'sadness': 0.22425946593284607, 'surprise': 0.018705885857343674}",{},0.0,"{'emojis': 3, 'words': 4, 'has_hashtags': False, 'has_mentions': False}"
328,Jacquemus,Adriana Lima ❤️,adriana lima ❤,"{'positive': 0.6827220916748047, 'negative': 0.3172778785228729}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.009775967337191105, 'disgust': 0.003654052270576358, 'fear': 0.02272668294608593, 'joy': 0.04162575304508209, 'neutral': 0.8367475867271423, 'sadness': 0.048848580569028854, 'surprise': 0.03662140667438507}",{},0.0,"{'emojis': 1, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
329,Jacquemus,In the last photo the dress reflects my style Merçie et Chapeau!,last photo dress reflects style merçie et chapeau,"{'positive': 0.6271215677261353, 'negative': 0.37287837266921997}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.007640339899808168, 'disgust': 0.00227277516387403, 'fear': 0.00169848813675344, 'joy': 0.17377309501171112, 'neutral': 0.681743860244751, 'sadness': 0.014293879270553589, 'surprise': 0.1185775175690651}","{'design': {'score': np.float64(0.0), 'count': 1, 'emoji_count': 0}}",0.06666666666666667,"{'emojis': 0, 'words': 8, 'has_hashtags': False, 'has_mentions': False}"
330,Jacquemus,Adriana ❤️,adriana ❤,"{'positive': 0.6836909055709839, 'negative': 0.31630903482437134}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.006556878797709942, 'disgust': 0.0034058205783367157, 'fear': 0.01097689475864172, 'joy': 0.019605793058872223, 'neutral': 0.881313681602478, 'sadness': 0.05107186734676361, 'surprise': 0.02706909365952015}",{},0.0,"{'emojis': 1, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
331,Jacquemus,Dare I say best collection yet?,dare say best collection yet,"{'positive': 0.6428481936454773, 'negative': 0.3571517765522003}","{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.02448294311761856, 'disgust': 0.006217225454747677, 'fear': 0.0031241727992892265, 'joy': 0.0439334437251091, 'neutral': 0.5014550089836121, 'sadness': 0.015922540798783302, 'surprise': 0.404864639043808}",{},0.3,"{'emojis': 0, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
332,Jacquemus,the chicest collection of all time wow,chicest collection time wow,"{'positive': 0.6473332643508911, 'negative': 0.3526667356491089}","{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.5859}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0017278456361964345, 'disgust': 0.0006468576611950994, 'fear': 0.007380371913313866, 'joy': 0.35502001643180847, 'neutral': 0.014615311287343502, 'sadness': 0.006458908319473267, 'surprise': 0.6141507029533386}","{'aesthetic': {'score': np.float64(0.5859), 'count': 1, 'emoji_count': 0}}",1.0,"{'emojis': 0, 'words': 4, 'has_hashtags': False, 'has_mentions': False}"
333,Jacquemus,Adriana Lima,adriana lima,"{'positive': 0.6729193925857544, 'negative': 0.32708054780960083}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.006222194526344538, 'disgust': 0.004356935154646635, 'fear': 0.00864522997289896, 'joy': 0.017285345122218132, 'neutral': 0.7198143601417542, 'sadness': 0.13483339548110962, 'surprise': 0.10884249210357666}",{},0.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
334,Jacquemus,Cest joli mais on ne dirait pas du jacquemus,pretty look like jacquemus,"{'positive': 0.6735205054283142, 'negative': 0.3264794647693634}","{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.6908}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.00491999601945281, 'disgust': 0.002393228467553854, 'fear': 0.0017807782860472798, 'joy': 0.03946123272180557, 'neutral': 0.74324631690979, 'sadness': 0.0318223275244236, 'surprise': 0.17637605965137482}",{},1.0,"{'emojis': 0, 'words': 4, 'has_hashtags': False, 'has_mentions': False}"
335,Jacquemus,Adriana,adriana,"{'positive': 0.6484715342521667, 'negative': 0.35152843594551086}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.005498715676367283, 'disgust': 0.004202577751129866, 'fear': 0.004849398508667946, 'joy': 0.014501465484499931, 'neutral': 0.6506690979003906, 'sadness': 0.2131737321615219, 'surprise': 0.10710500180721283}",{},0.0,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
336,Jacquemus,Moi personnellement jadore cest magnifique et puis même si certains disent que cela rappelle dautres maisons de couture. la mode cest cela aussi après tout on peut sinspirer des autres,personally jadore beautiful even say reminds fashion house fashion also sinspips others,"{'positive': 0.6436196565628052, 'negative': 0.35638031363487244}","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.5994}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.011803518049418926, 'disgust': 0.006110467482358217, 'fear': 0.002141411416232586, 'joy': 0.030504168942570686, 'neutral': 0.5153215527534485, 'sadness': 0.27890104055404663, 'surprise': 0.15521788597106934}",{},0.65,"{'emojis': 0, 'words': 12, 'has_hashtags': False, 'has_mentions': False}"
337,Jacquemus,Brilliant Casting,brilliant casting,"{'positive': 0.6682955622673035, 'negative': 0.3317044675350189}","{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.002075392985716462, 'disgust': 0.0020711913239210844, 'fear': 0.0024223169311881065, 'joy': 0.9208654165267944, 'neutral': 0.03365296497941017, 'sadness': 0.003711680183187127, 'surprise': 0.035201072692871094}",{},1.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
338,Jacquemus,Me this collection ❤️‍❤️‍❤️‍❤️‍,collection ❤ ❤ ❤ ❤,"{'positive': 0.6749545335769653, 'negative': 0.32504552602767944}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 4, 'frequencies': {'❤': 4}}","{'anger': 0.016964377835392952, 'disgust': 0.009213635697960854, 'fear': 0.030185522511601448, 'joy': 0.10030019283294678, 'neutral': 0.7561109662055969, 'sadness': 0.07459372282028198, 'surprise': 0.012631598860025406}",{},0.0,"{'emojis': 4, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
339,Jacquemus,@cturlington une des plus belles femme du monde ❤️,user one beautiful woman world ❤,"{'positive': 0.6463624835014343, 'negative': 0.3536375164985657}","{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.5994}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.004017975181341171, 'disgust': 0.0015325555577874184, 'fear': 0.0020103531423956156, 'joy': 0.8942758440971375, 'neutral': 0.03469942510128021, 'sadness': 0.01673497073352337, 'surprise': 0.046728864312171936}",{},1.0,"{'emojis': 1, 'words': 6, 'has_hashtags': False, 'has_mentions': True}"
340,Jacquemus,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
341,Jacquemus,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
242,Chanel,"We've seen this. So. Many. Times. In a world full of amazing fashion companies and talented designers, people still buy this. Maybe for prestige? I don't get it.",seen many time world full amazing fashion company talented designer people still buy maybe prestige get,"{'positive': 0.6135872602462769, 'negative': 0.38641268014907837}","{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.7964}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.005114990286529064, 'disgust': 0.0005305121303535998, 'fear': 0.002700593788176775, 'joy': 0.05252561345696449, 'neutral': 0.03911033272743225, 'sadness': 0.0035560589749366045, 'surprise': 0.8964619040489197}","{'design': {'score': np.float64(0.7964), 'count': 1, 'emoji_count': 0}}",0.7125,"{'emojis': 0, 'words': 16, 'has_hashtags': False, 'has_mentions': False}"
243,Chanel,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
244,Chanel,Schiaparelli >>>>,schiaparelli,"{'positive': 0.6278255581855774, 'negative': 0.3721744418144226}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.009314930066466331, 'disgust': 0.003068092977628112, 'fear': 0.009795096702873707, 'joy': 0.04725826904177666, 'neutral': 0.720255970954895, 'sadness': 0.05309141427278519, 'surprise': 0.15721622109413147}",{},0.0,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
245,Chanel,LMAO. I actually liked this show.. I thought it was very feminine and pretty. But the data don’t lie….,allcaps lmao allcaps actually liked show repeated thought feminine pretty data lie,"{'positive': 0.6434363126754761, 'negative': 0.3565636873245239}","{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.872}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.06289462000131607, 'disgust': 0.021657630801200867, 'fear': 0.00523727061226964, 'joy': 0.01273087877780199, 'neutral': 0.8234435319900513, 'sadness': 0.041673898696899414, 'surprise': 0.032362110912799835}",{},0.9333333333333332,"{'emojis': 0, 'words': 12, 'has_hashtags': False, 'has_mentions': False}"
246,Chanel,Such a beautiful show,beautiful show,"{'positive': 0.6672211289405823, 'negative': 0.3327788710594177}","{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0014851460000500083, 'disgust': 0.0011400592047721148, 'fear': 0.0008521496201865375, 'joy': 0.9612849354743958, 'neutral': 0.012594657950103283, 'sadness': 0.003751617157831788, 'surprise': 0.018891438841819763}","{'aesthetic': {'score': np.float64(0.5994), 'count': 1, 'emoji_count': 0}}",1.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
247,Chanel,The black belts are doing a lot of heavy lifting,black belt lot heavy lifting,"{'positive': 0.6658087372779846, 'negative': 0.334191232919693}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0068977572955191135, 'disgust': 0.004217576235532761, 'fear': 0.003987956792116165, 'joy': 0.013804108835756779, 'neutral': 0.7632803320884705, 'sadness': 0.16082987189292908, 'surprise': 0.046982455998659134}",{},0.4666666666666667,"{'emojis': 0, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
248,Chanel,Chanel really said “a blazer with buttons? Anyone? Anyone?”,chanel really said blazer button anyone anyone,"{'positive': 0.6594504714012146, 'negative': 0.3405495285987854}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.014739570207893848, 'disgust': 0.0031498854514211416, 'fear': 0.002143882680684328, 'joy': 0.015093683265149593, 'neutral': 0.7272616028785706, 'sadness': 0.007399598602205515, 'surprise': 0.23021170496940613}",{},0.2,"{'emojis': 0, 'words': 7, 'has_hashtags': False, 'has_mentions': False}"
249,Chanel,I really liked it.,really liked,"{'positive': 0.6568825244903564, 'negative': 0.3431174159049988}","{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.4754}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.008759532123804092, 'disgust': 0.0026016654446721077, 'fear': 0.0013795128325000405, 'joy': 0.39849045872688293, 'neutral': 0.06248968094587326, 'sadness': 0.02143169939517975, 'surprise': 0.5048474669456482}",{},0.8,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
250,Chanel,tried to be dior and prada but couldn’t,tried dior prada,"{'positive': 0.6663039922714233, 'negative': 0.33369600772857666}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.005022907629609108, 'disgust': 0.002109296852722764, 'fear': 0.0015171903651207685, 'joy': 0.12300651520490646, 'neutral': 0.7567869424819946, 'sadness': 0.04888959228992462, 'surprise': 0.0626676008105278}",{},0.0,"{'emojis': 0, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
251,Chanel,"I genuinely think this is SUCH a HUGE improvement from what we’ve seen in the past years with Virginie Viard, I liked it",genuinely think allcaps allcaps allcaps huge allcaps improvement seen past year virginie viard liked,"{'positive': 0.6492964625358582, 'negative': 0.35070350766181946}","{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.7964}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.012262789532542229, 'disgust': 0.001054370659403503, 'fear': 0.0025754719972610474, 'joy': 0.20991788804531097, 'neutral': 0.48762813210487366, 'sadness': 0.011860241182148457, 'surprise': 0.27470114827156067}",{},0.6125,"{'emojis': 0, 'words': 14, 'has_hashtags': False, 'has_mentions': False}"
252,Chanel,Zara for rich ladies,zara rich lady,"{'positive': 0.6236990690231323, 'negative': 0.3763009309768677}","{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.5574}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.010968904942274094, 'disgust': 0.0024839977268129587, 'fear': 0.0016464468790218234, 'joy': 0.14374108612537384, 'neutral': 0.39277076721191406, 'sadness': 0.01732763461768627, 'surprise': 0.43106111884117126}",{},0.75,"{'emojis': 0, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
253,Chanel,I can appreciate they stay true to the brand but they need to mix innovation with tradition,appreciate stay true brand need mix innovation tradition,"{'positive': 0.6419097185134888, 'negative': 0.35809025168418884}","{'neg': 0.0, 'neu': 0.382, 'pos': 0.618, 'compound': 0.7964}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.04971736669540405, 'disgust': 0.0023062010295689106, 'fear': 0.003204711712896824, 'joy': 0.17140516638755798, 'neutral': 0.5870710015296936, 'sadness': 0.02310306765139103, 'surprise': 0.1631925404071808}",{},0.65,"{'emojis': 0, 'words': 8, 'has_hashtags': False, 'has_mentions': False}"
254,Chanel,The collections nice.,collection nice,"{'positive': 0.6821849942207336, 'negative': 0.31781497597694397}","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.00585123710334301, 'disgust': 0.004175024107098579, 'fear': 0.0010829053353518248, 'joy': 0.08011158555746078, 'neutral': 0.8377590775489807, 'sadness': 0.01793428510427475, 'surprise': 0.05308588221669197}",{},1.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
255,Chanel,ugh i loved it,ugh loved,"{'positive': 0.656021237373352, 'negative': 0.34397879242897034}","{'neg': 0.418, 'neu': 0.0, 'pos': 0.582, 'compound': 0.2732}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.056720975786447525, 'disgust': 0.12841370701789856, 'fear': 0.01086882222443819, 'joy': 0.04293876886367798, 'neutral': 0.2327749878168106, 'sadness': 0.5080316662788391, 'surprise': 0.020251085981726646}",{},0.8,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
256,Chanel,timmy is singlehandedly trying to get chanel back with that pink outfit,timmy singlehandedly trying get chanel back pink outfit,"{'positive': 0.6113644242286682, 'negative': 0.3886356055736542}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.16780400276184082, 'disgust': 0.002328983275219798, 'fear': 0.015970531851053238, 'joy': 0.20266743004322052, 'neutral': 0.12077905237674713, 'sadness': 0.08104290068149567, 'surprise': 0.4094070494174957}",{},0.15,"{'emojis': 0, 'words': 8, 'has_hashtags': False, 'has_mentions': False}"
60,Schiaparelli,love,love,"{'positive': 0.6335815191268921, 'negative': 0.3664184808731079}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.019289853051304817, 'disgust': 0.05135127902030945, 'fear': 0.0034931839909404516, 'joy': 0.06550442427396774, 'neutral': 0.3720015585422516, 'sadness': 0.4800848066806793, 'surprise': 0.008274893276393414}",{},0.6,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
101,Schiaparelli,Beautiful,beautiful,"{'positive': 0.6561679840087891, 'negative': 0.3438319265842438}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.005433108191937208, 'disgust': 0.005689383950084448, 'fear': 0.002072257222607732, 'joy': 0.9164878726005554, 'neutral': 0.04161505773663521, 'sadness': 0.01074298657476902, 'surprise': 0.01795947551727295}","{'aesthetic': {'score': np.float64(0.5994), 'count': 1, 'emoji_count': 0}}",1.0,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
102,Schiaparelli,❤️❤️❤️, ❤ ❤ ❤,"{'positive': 0.6730619668960571, 'negative': 0.32693806290626526}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 3, 'frequencies': {'❤': 3}}","{'anger': 0.019488997757434845, 'disgust': 0.014434167183935642, 'fear': 0.040564846247434616, 'joy': 0.03776215389370918, 'neutral': 0.8039821982383728, 'sadness': 0.07304932177066803, 'surprise': 0.010718310251832008}",{},0.0,"{'emojis': 3, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
103,Schiaparelli,❤️❤️❤️, ❤ ❤ ❤,"{'positive': 0.6730619668960571, 'negative': 0.32693806290626526}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 3, 'frequencies': {'❤': 3}}","{'anger': 0.019488997757434845, 'disgust': 0.014434167183935642, 'fear': 0.040564846247434616, 'joy': 0.03776215389370918, 'neutral': 0.8039821982383728, 'sadness': 0.07304932177066803, 'surprise': 0.010718310251832008}",{},0.0,"{'emojis': 3, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
104,Schiaparelli,Preciosity Elegance ✌️,preciosity elegance ✌,"{'positive': 0.6611180305480957, 'negative': 0.3388819992542267}","{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.4767}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'✌': 1}}","{'anger': 0.019323814660310745, 'disgust': 0.022542189806699753, 'fear': 0.006033250130712986, 'joy': 0.04789630323648453, 'neutral': 0.885202944278717, 'sadness': 0.011872811242938042, 'surprise': 0.007128729950636625}",{},0.0,"{'emojis': 1, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
105,Schiaparelli,Stunning ✨,stunning ✨,"{'positive': 0.6711849570274353, 'negative': 0.3288150727748871}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}","{'sentiment': 1.0, 'count': 1, 'frequencies': {'✨': 1}}","{'anger': 0.011071164160966873, 'disgust': 0.010659267194569111, 'fear': 0.021952679380774498, 'joy': 0.6799435317516327, 'neutral': 0.5133476853370667, 'sadness': 0.019467437639832497, 'surprise': 0.06361474096775055}","{'aesthetic': {'score': np.float64(0.6909), 'count': 1, 'emoji_count': 1}}",1.0,"{'emojis': 1, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
106,Schiaparelli,Wow,wow,"{'positive': 0.6735788583755493, 'negative': 0.32642123103141785}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.003548627020791173, 'disgust': 0.002489235484972596, 'fear': 0.013587206602096558, 'joy': 0.0042565050534904, 'neutral': 0.01210357528179884, 'sadness': 0.003366597695276141, 'surprise': 0.960648238658905}",{},1.0,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
107,Schiaparelli,Merveilleux!,wonderful,"{'positive': 0.662580668926239, 'negative': 0.3374192714691162}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.00531774340197444, 'disgust': 0.00242901174351573, 'fear': 0.02937457710504532, 'joy': 0.024016810581088066, 'neutral': 0.034424006938934326, 'sadness': 0.013759314082562923, 'surprise': 0.8906785249710083}",{},1.0,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
108,Schiaparelli,Impeccable,impeccable,"{'positive': 0.6458624005317688, 'negative': 0.3541375994682312}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.027590686455368996, 'disgust': 0.010401634499430656, 'fear': 0.02583860047161579, 'joy': 0.02299073152244091, 'neutral': 0.7301485538482666, 'sadness': 0.0381537526845932, 'surprise': 0.14487601816654205}",{},0.75,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
109,Schiaparelli,Just insane,insane,"{'positive': 0.6671317219734192, 'negative': 0.3328683078289032}","{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.06701422482728958, 'disgust': 0.03659453243017197, 'fear': 0.0035731696989387274, 'joy': 0.014470483176410198, 'neutral': 0.29675084352493286, 'sadness': 0.44590696692466736, 'surprise': 0.13568975031375885}",{},1.0,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
163,Chanel,Everything is inspired by Algerian heritage Karko of Algeria,everything inspired algerian heritage karko algeria,"{'positive': 0.6448679566383362, 'negative': 0.3551320433616638}","{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4939}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.005031983368098736, 'disgust': 0.0006854280945844948, 'fear': 0.0019302187720313668, 'joy': 0.4030417501926422, 'neutral': 0.39078670740127563, 'sadness': 0.015630850568413734, 'surprise': 0.1828930824995041}",{},0.0,"{'emojis': 0, 'words': 6, 'has_hashtags': False, 'has_mentions': False}"
164,Chanel,✨✨✨✨, ✨ ✨ ✨ ✨,"{'positive': 0.67148756980896, 'negative': 0.32851240038871765}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 1.0, 'count': 4, 'frequencies': {'✨': 4}}","{'anger': 0.022410517558455467, 'disgust': 0.011540704406797886, 'fear': 0.034667130559682846, 'joy': 0.5375498123466969, 'neutral': 0.8097200393676758, 'sadness': 0.036550771445035934, 'surprise': 0.010011172853410244}",{},0.0,"{'emojis': 4, 'words': 4, 'has_hashtags': False, 'has_mentions': False}"
165,Chanel,❤️❤️, ❤ ❤,"{'positive': 0.672674298286438, 'negative': 0.327325701713562}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 2, 'frequencies': {'❤': 2}}","{'anger': 0.017657147720456123, 'disgust': 0.016935501247644424, 'fear': 0.025739021599292755, 'joy': 0.027033165097236633, 'neutral': 0.8550262451171875, 'sadness': 0.04787116125226021, 'surprise': 0.009737742133438587}",{},0.0,"{'emojis': 2, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
166,Chanel,Siempre Chanel,always chanel,"{'positive': 0.6320622563362122, 'negative': 0.36793777346611023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0028215774800628424, 'disgust': 0.0016776371048763394, 'fear': 0.0016334819374606013, 'joy': 0.07022839039564133, 'neutral': 0.8065539598464966, 'sadness': 0.05670984089374542, 'surprise': 0.06037507206201553}",{},0.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
